CESC 	 TCGA-2W-A8YY 	 3
CESC 	 TCGA-4J-AA1J 	 12
CESC 	 TCGA-BI-A0VR 	 29
CESC 	 TCGA-BI-A0VS 	 34
CESC 	 TCGA-BI-A20A 	 6
CESC 	 TCGA-C5-A0TN 	 5
CESC 	 TCGA-C5-A1BE 	 11
CESC 	 TCGA-C5-A1BF 	 8
CESC 	 TCGA-C5-A1BI 	 25
CESC 	 TCGA-C5-A1BJ 	 9
CESC 	 TCGA-C5-A1BK 	 12
CESC 	 TCGA-C5-A1BL 	 14
CESC 	 TCGA-C5-A1BM 	 4
CESC 	 TCGA-C5-A1BN 	 9
CESC 	 TCGA-C5-A1BQ 	 8
CESC 	 TCGA-C5-A1M5 	 12
CESC 	 TCGA-C5-A1M6 	 9
CESC 	 TCGA-C5-A1M7 	 11
CESC 	 TCGA-C5-A1M8 	 8
CESC 	 TCGA-C5-A1M9 	 6
CESC 	 TCGA-C5-A1ME 	 7
CESC 	 TCGA-C5-A1MF 	 17
CESC 	 TCGA-C5-A1MH 	 15
CESC 	 TCGA-C5-A1MI 	 7
CESC 	 TCGA-C5-A1MJ 	 3
CESC 	 TCGA-C5-A1MK 	 12
CESC 	 TCGA-C5-A1ML 	 4
CESC 	 TCGA-C5-A1MN 	 15
CESC 	 TCGA-C5-A1MP 	 6
CESC 	 TCGA-C5-A2LS 	 2
CESC 	 TCGA-C5-A2LT 	 6
CESC 	 TCGA-C5-A2LV 	 16
CESC 	 TCGA-C5-A2LX 	 17
CESC 	 TCGA-C5-A2LY 	 14
CESC 	 TCGA-C5-A2LZ 	 5
CESC 	 TCGA-C5-A2M1 	 4
CESC 	 TCGA-C5-A2M2 	 15
CESC 	 TCGA-C5-A3HD 	 35
CESC 	 TCGA-C5-A3HE 	 4
CESC 	 TCGA-C5-A3HF 	 5
CESC 	 TCGA-C5-A3HL 	 4
CESC 	 TCGA-C5-A7CG 	 13
CESC 	 TCGA-C5-A7CH 	 11
CESC 	 TCGA-C5-A7CJ 	 11
CESC 	 TCGA-C5-A7CK 	 12
CESC 	 TCGA-C5-A7CL 	 6
CESC 	 TCGA-C5-A7CM 	 8
CESC 	 TCGA-C5-A7CO 	 10
CESC 	 TCGA-C5-A7UC 	 8
CESC 	 TCGA-C5-A7UE 	 23
CESC 	 TCGA-C5-A7UH 	 12
CESC 	 TCGA-C5-A7UI 	 17
CESC 	 TCGA-C5-A7X3 	 23
CESC 	 TCGA-C5-A7X5 	 10
CESC 	 TCGA-C5-A7X8 	 6
CESC 	 TCGA-C5-A7XC 	 11
CESC 	 TCGA-C5-A8XH 	 34
CESC 	 TCGA-C5-A8XI 	 7
CESC 	 TCGA-C5-A8XJ 	 8
CESC 	 TCGA-C5-A8XK 	 9
CESC 	 TCGA-C5-A8YQ 	 18
CESC 	 TCGA-C5-A8YR 	 6
CESC 	 TCGA-C5-A8YT 	 1
CESC 	 TCGA-C5-A8ZZ 	 2
CESC 	 TCGA-C5-A901 	 9
CESC 	 TCGA-C5-A902 	 12
CESC 	 TCGA-C5-A905 	 7
CESC 	 TCGA-C5-A907 	 3
CESC 	 TCGA-DG-A2KH 	 4
CESC 	 TCGA-DG-A2KJ 	 22
CESC 	 TCGA-DG-A2KK 	 5
CESC 	 TCGA-DG-A2KL 	 4
CESC 	 TCGA-DG-A2KM 	 9
CESC 	 TCGA-DR-A0ZL 	 13
CESC 	 TCGA-DR-A0ZM 	 8
