STAD 	 TCGA-3M-AB46 	 25
STAD 	 TCGA-3M-AB47 	 2
STAD 	 TCGA-B7-5816 	 7
STAD 	 TCGA-B7-5818 	 5
STAD 	 TCGA-B7-A5TI 	 18
STAD 	 TCGA-B7-A5TJ 	 11
STAD 	 TCGA-B7-A5TK 	 4
STAD 	 TCGA-B7-A5TN 	 27
STAD 	 TCGA-BR-4183 	 25
STAD 	 TCGA-BR-4184 	 5
STAD 	 TCGA-BR-4187 	 0
STAD 	 TCGA-BR-4188 	 10
STAD 	 TCGA-BR-4191 	 24
STAD 	 TCGA-BR-4201 	 4
STAD 	 TCGA-BR-4253 	 2
STAD 	 TCGA-BR-4255 	 15
STAD 	 TCGA-BR-4257 	 3
STAD 	 TCGA-BR-4267 	 24
STAD 	 TCGA-BR-4279 	 9
STAD 	 TCGA-BR-4292 	 4
STAD 	 TCGA-BR-4294 	 3
STAD 	 TCGA-BR-4357 	 17
STAD 	 TCGA-BR-4361 	 2
STAD 	 TCGA-BR-4362 	 0
STAD 	 TCGA-BR-4363 	 0
STAD 	 TCGA-BR-4366 	 22
STAD 	 TCGA-BR-4367 	 31
STAD 	 TCGA-BR-4368 	 3
STAD 	 TCGA-BR-4369 	 36
STAD 	 TCGA-BR-4370 	 8
STAD 	 TCGA-BR-4371 	 8
STAD 	 TCGA-BR-6452 	 0
STAD 	 TCGA-BR-6453 	 14
STAD 	 TCGA-BR-6454 	 25
STAD 	 TCGA-BR-6455 	 0
STAD 	 TCGA-BR-6456 	 35
STAD 	 TCGA-BR-6458 	 19
STAD 	 TCGA-BR-6564 	 14
STAD 	 TCGA-BR-6565 	 15
STAD 	 TCGA-BR-6566 	 1
STAD 	 TCGA-BR-6706 	 4
STAD 	 TCGA-BR-6707 	 1
STAD 	 TCGA-BR-6709 	 13
STAD 	 TCGA-BR-6710 	 0
STAD 	 TCGA-BR-6802 	 3
STAD 	 TCGA-BR-6803 	 3
STAD 	 TCGA-BR-6852 	 3
STAD 	 TCGA-BR-7197 	 14
STAD 	 TCGA-BR-7703 	 9
STAD 	 TCGA-BR-7704 	 17
STAD 	 TCGA-BR-7707 	 1
STAD 	 TCGA-BR-7715 	 8
STAD 	 TCGA-BR-7716 	 28
STAD 	 TCGA-BR-7717 	 18
STAD 	 TCGA-BR-7722 	 3
STAD 	 TCGA-BR-7723 	 23
STAD 	 TCGA-BR-7851 	 1
STAD 	 TCGA-BR-7957 	 8
STAD 	 TCGA-BR-7958 	 14
STAD 	 TCGA-BR-7959 	 19
STAD 	 TCGA-BR-8058 	 14
STAD 	 TCGA-BR-8059 	 43
STAD 	 TCGA-BR-8060 	 28
STAD 	 TCGA-BR-8077 	 17
STAD 	 TCGA-BR-8080 	 15
STAD 	 TCGA-BR-8081 	 1
STAD 	 TCGA-BR-8284 	 13
STAD 	 TCGA-BR-8285 	 5
STAD 	 TCGA-BR-8286 	 17
STAD 	 TCGA-BR-8289 	 20
STAD 	 TCGA-BR-8291 	 7
STAD 	 TCGA-BR-8295 	 9
STAD 	 TCGA-BR-8296 	 18
STAD 	 TCGA-BR-8297 	 21
STAD 	 TCGA-BR-8360 	 9
STAD 	 TCGA-BR-8361 	 15
STAD 	 TCGA-BR-8362 	 9
STAD 	 TCGA-BR-8363 	 9
STAD 	 TCGA-BR-8365 	 12
STAD 	 TCGA-BR-8366 	 11
STAD 	 TCGA-BR-8367 	 18
STAD 	 TCGA-BR-8368 	 16
STAD 	 TCGA-BR-8369 	 20
STAD 	 TCGA-BR-8370 	 3
STAD 	 TCGA-BR-8371 	 0
STAD 	 TCGA-BR-8372 	 0
STAD 	 TCGA-BR-8373 	 15
STAD 	 TCGA-BR-8380 	 7
STAD 	 TCGA-BR-8381 	 5
STAD 	 TCGA-BR-8382 	 2
STAD 	 TCGA-BR-8384 	 3
STAD 	 TCGA-BR-8483 	 10
STAD 	 TCGA-BR-8484 	 15
STAD 	 TCGA-BR-8485 	 19
STAD 	 TCGA-BR-8486 	 14
STAD 	 TCGA-BR-8487 	 2
STAD 	 TCGA-BR-8588 	 14
STAD 	 TCGA-BR-8589 	 3
STAD 	 TCGA-BR-8591 	 1
STAD 	 TCGA-BR-8676 	 2
STAD 	 TCGA-BR-8678 	 12
STAD 	 TCGA-BR-8679 	 20
STAD 	 TCGA-BR-8680 	 8
STAD 	 TCGA-BR-8682 	 9
STAD 	 TCGA-BR-8683 	 13
STAD 	 TCGA-BR-8686 	 18
STAD 	 TCGA-BR-8687 	 7
STAD 	 TCGA-BR-8690 	 27
STAD 	 TCGA-BR-A44U 	 5
STAD 	 TCGA-BR-A452 	 20
STAD 	 TCGA-BR-A453 	 1
STAD 	 TCGA-BR-A4CQ 	 27
STAD 	 TCGA-BR-A4CR 	 10
STAD 	 TCGA-BR-A4CS 	 10
STAD 	 TCGA-BR-A4IV 	 0
STAD 	 TCGA-BR-A4IY 	 23
STAD 	 TCGA-BR-A4IZ 	 0
STAD 	 TCGA-BR-A4J1 	 12
